qualifyId,raceId,driverId,driverFullName,constructorId,number,position,q1,q2,q3
1563,79,17,Charles Leclerc,3,16,3,1:18.798,1:18.785,1:18.816
1564,79,27,Carlos Sainz,3,55,4,1:18.710,1:18.445,1:18.390
1565,79,32,Max Verstappen,9,1,5,1:19.184,1:19.139,1:18.944
1566,79,26,George Russell,7,63,6,1:19.235,1:19.078,1:19.045
1567,79,13,Lewis Hamilton,7,44,7,1:19.415,1:19.120,1:18.898
1568,79,2,Fernando Alonso,2,14,8,1:19.767,1:19.684,1:19.712
1569,79,30,Lance Stroll,2,18,9,1:20.540,1:20.404,1:20.250
1570,79,10,Pierre Gasly,1,10,10,1:20.740,1:20.439,1:20.299
1571,79,14,Nico Hulkenberg,4,27,11,1:20.887,1:20.851,
1572,79,1,Alexander Albon,10,23,12,1:21.294,1:20.963,
1573,79,34,Guanyu Zhou,5,24,13,1:21.504,1:21.411,
1574,79,6,Valtteri Bottas,5,77,14,1:22.010,1:21.720,
1575,79,25,Daniel Ricciardo,8,3,15,1:21.615,1:21.511,
1576,79,31,Yuki Tsunoda,8,22,16,1:22.475,,
1577,79,21,Esteban Ocon,1,31,17,1:22.213,,
1578,79,18,Kevin Magnussen,4,20,18,1:22.977,,
1579,79,28,Logan Sargeant,10,2,19,1:23.192,,
1580,79,22,Sergio Perez,9,11,20,1:22.921,,
1581,80,13,Lewis Hamilton,7,44,1,1:17.863,1:17.609,1:17.381
1582,80,26,George Russell,7,63,2,1:18.606,1:18.636,1:18.409
1583,80,27,Carlos Sainz,3,55,3,1:18.751,1:18.668,1:18.498
1584,80,17,Charles Leclerc,3,16,4,1:18.972,1:18.625,1:18.587
1585,80,32,Max Verstappen,9,1,5,1:19.390,1:19.145,1:19.076
1586,80,20,Lando Norris,6,4,6,1:19.418,1:19.253,1:19.077
1587,80,23,Oscar Piastri,6,81,7,1:19.438,1:19.306,1:19.375
1588,80,2,Fernando Alonso,2,14,8,1:19.819,1:19.602,1:19.646
1589,80,10,Pierre Gasly,1,10,9,1:20.273,1:20.212,1:20.169
1590,80,30,Lance Stroll,2,18,10,1:20.746,1:20.537,1:20.510
1591,80,34,Guanyu Zhou,5,24,11,1:21.173,1:20.927,
1592,80,21,Esteban Ocon,1,31,12,1:21.103,1:21.035,
1593,80,25,Daniel Ricciardo,8,3,13,1:21.530,1:21.427,
1594,80,28,Logan Sargeant,10,2,14,1:21.423,1:21.262,
1595,80,31,Yuki Tsunoda,8,22,15,1:22.092,1:22.026,
1596,80,22,Sergio Perez,9,11,16,1:22.295,,
1597,80,1,Alexander Albon,10,23,17,1:22.339,,
1598,80,18,Kevin Magnussen,4,20,18,1:22.674,,
1599,80,14,Nico Hulkenberg,4,27,19,1:23.231,,
1600,80,6,Valtteri Bottas,5,77,20,1:23.272,,
1601,81,20,Lando Norris,6,4,1,1:17.690,1:17.372,1:17.276
1602,81,17,Charles Leclerc,3,16,2,1:18.107,1:17.946,1:17.756
1603,81,13,Lewis Hamilton,7,44,3,1:18.783,1:18.452,1:18.418
1604,81,23,Oscar Piastri,6,81,4,1:18.850,1:18.814,1:18.850
1605,81,27,Carlos Sainz,3,55,5,1:19.013,1:19.027,1:18.826
1606,81,32,Max Verstappen,9,1,6,1:19.792,1:19.531,1:19.554
1607,81,26,George Russell,7,63,7,1:19.729,1:19.384,1:19.257
1608,81,2,Fernando Alonso,2,14,8,1:20.232,1:20.147,1:20.063
1609,81,31,Yuki Tsunoda,8,22,9,1:20.039,1:19.706,1:19.737
1610,81,10,Pierre Gasly,1,10,10,1:20.648,1:20.655,1:20.543
1611,81,28,Logan Sargeant,10,2,11,1:21.029,1:20.765,
1612,81,14,Nico Hulkenberg,4,27,12,1:21.370,1:21.038,
1613,81,22,Sergio Perez,9,11,13,1:21.328,1:21.100,
1614,81,18,Kevin Magnussen,4,20,14,1:21.910,1:21.560,
1615,81,1,Alexander Albon,10,23,15,1:21.681,1:21.375,
1616,81,34,Guanyu Zhou,5,24,16,1:22.082,,
1617,81,25,Daniel Ricciardo,8,3,17,1:22.878,,
1618,81,30,Lance Stroll,2,18,18,1:22.769,,
1619,81,21,Esteban Ocon,1,31,19,1:23.001,,
1620,81,6,Valtteri Bottas,5,77,20,1:23.605,,
1621,82,17,Charles Leclerc,3,16,1,1:18.115,1:17.915,1:17.859
1622,82,20,Lando Norris,6,4,2,1:17.999,1:17.911,1:17.812
1623,82,23,Oscar Piastri,6,81,3,1:18.710,1:18.654,1:18.552
1624,82,27,Carlos Sainz,3,55,4,1:19.150,1:19.026,1:18.989
1625,82,13,Lewis Hamilton,7,44,5,1:19.296,1:19.193,1:19.087
1626,82,26,George Russell,7,63,6,1:19.775,1:19.598,1:19.602
1627,82,32,Max Verstappen,9,1,7,1:19.977,1:19.862,1:19.932
1628,82,10,Pierre Gasly,1,10,8,1:19.588,1:19.484,1:19.313
1629,82,2,Fernando Alonso,2,14,9,1:20.104,1:19.788,1:19.753
1630,82,31,Yuki Tsunoda,8,22,10,1:20.768,1:20.530,1:20.417
1631,82,34,Guanyu Zhou,5,24,11,1:20.723,1:20.584,
1632,82,30,Lance Stroll,2,18,12,1:21.041,1:20.955,
1633,82,21,Esteban Ocon,1,31,13,1:21.508,1:21.162,
1634,82,14,Nico Hulkenberg,4,27,14,1:21.957,1:21.741,
1635,82,25,Daniel Ricciardo,8,3,15,1:21.774,1:21.571,
1636,82,22,Sergio Perez,9,11,16,1:21.895,,
1637,82,28,Logan Sargeant,10,2,17,1:22.488,,
1638,82,1,Alexander Albon,10,23,18,1:23.049,,
1639,82,18,Kevin Magnussen,4,20,19,1:23.406,,
1640,82,6,Valtteri Bottas,5,77,20,1:23.270,,
1641,83,23,Oscar Piastri,6,81,1,1:17.722,1:17.412,1:17.434
1642,83,17,Charles Leclerc,3,16,2,1:18.508,1:18.161,1:18.208
1643,83,20,Lando Norris,6,4,3,1:18.203,1:18.099,1:18.059
1644,83,27,Carlos Sainz,3,55,4,1:19.075,1:18.886,1:18.908
1645,83,13,Lewis Hamilton,7,44,5,1:19.308,1:19.098,1:19.119
1646,83,26,George Russell,7,63,6,1:19.187,1:19.228,1:19.259
1647,83,32,Max Verstappen,9,1,7,1:19.566,1:19.419,1:19.302
1648,83,2,Fernando Alonso,2,14,8,1:20.328,1:20.273,1:20.108
1649,83,10,Pierre Gasly,1,10,9,1:19.895,1:19.814,1:19.800
1650,83,30,Lance Stroll,2,18,10,1:20.609,1:20.535,1:20.321
1651,83,22,Sergio Perez,9,11,11,1:20.914,1:20.741,
1652,83,6,Valtteri Bottas,5,77,12,1:21.083,1:21.084,
1653,83,31,Yuki Tsunoda,8,22,13,1:21.754,1:21.493,
1654,83,18,Kevin Magnussen,4,20,14,1:21.708,1:21.419,
1655,83,25,Daniel Ricciardo,8,3,15,1:22.235,1:22.150,
1656,83,34,Guanyu Zhou,5,24,16,1:22.271,,
1657,83,28,Logan Sargeant,10,2,17,1:22.403,,
1658,83,1,Alexander Albon,10,23,18,1:23.065,,
1659,83,14,Nico Hulkenberg,4,27,19,1:22.648,,
1660,83,21,Esteban Ocon,1,31,20,1:22.932,,
1661,84,20,Lando Norris,6,4,1,1:18.061,1:17.803,1:17.865
1662,84,17,Charles Leclerc,3,16,2,1:18.014,1:17.958,1:17.845
1663,84,23,Oscar Piastri,6,81,3,1:18.262,1:18.281,1:18.189
1664,84,27,Carlos Sainz,3,55,4,1:18.681,1:18.615,1:18.606
1665,84,13,Lewis Hamilton,7,44,5,1:19.110,1:18.860,1:18.704
1666,84,32,Max Verstappen,9,1,6,1:19.756,1:19.482,1:19.494
1667,84,26,George Russell,7,63,7,1:19.289,1:19.029,1:19.014
1668,84,2,Fernando Alonso,2,14,8,1:20.071,1:19.789,1:19.823
1669,84,10,Pierre Gasly,1,10,9,1:20.386,1:20.404,1:20.335
1670,84,31,Yuki Tsunoda,8,22,10,1:20.618,1:20.421,1:20.319
1671,84,18,Kevin Magnussen,4,20,11,1:20.975,1:20.915,
1672,84,34,Guanyu Zhou,5,24,12,1:20.728,1:20.581,
1673,84,22,Sergio Perez,9,11,13,1:21.061,1:21.064,
1674,84,25,Daniel Ricciardo,8,3,14,1:21.407,1:21.087,
1675,84,28,Logan Sargeant,10,2,15,1:21.740,1:21.520,
1676,84,14,Nico Hulkenberg,4,27,16,1:22.287,,
1677,84,21,Esteban Ocon,1,31,17,1:22.724,,
1678,84,30,Lance Stroll,2,18,18,1:22.458,,
1679,84,6,Valtteri Bottas,5,77,19,1:23.100,,
1680,84,1,Alexander Albon,10,23,20,1:23.682,,
1681,85,20,Lando Norris,6,4,1,1:18.393,1:18.420,1:18.418
1682,85,13,Lewis Hamilton,7,44,2,1:17.960,1:17.805,1:17.721
1683,85,17,Charles Leclerc,3,16,3,1:18.634,1:18.607,1:18.451
1684,85,26,George Russell,7,63,4,1:18.611,1:18.588,1:18.530
1685,85,23,Oscar Piastri,6,81,5,1:19.151,1:19.124,1:19.186
1686,85,27,Carlos Sainz,3,55,6,1:19.414,1:19.100,1:18.910
1687,85,32,Max Verstappen,9,1,7,1:19.445,1:19.270,1:19.156
1688,85,2,Fernando Alonso,2,14,8,1:19.881,1:19.693,1:19.612
1689,85,30,Lance Stroll,2,18,9,1:20.567,1:20.353,1:20.325
1690,85,10,Pierre Gasly,1,10,10,1:20.397,1:20.274,1:20.229
1691,85,28,Logan Sargeant,10,2,11,1:21.165,1:21.115,
1692,85,22,Sergio Perez,9,11,12,1:21.213,1:21.093,
1693,85,21,Esteban Ocon,1,31,13,1:21.383,1:21.118,
1694,85,6,Valtteri Bottas,5,77,14,1:21.428,1:21.089,
1695,85,34,Guanyu Zhou,5,24,15,1:21.648,1:21.670,
1696,85,14,Nico Hulkenberg,4,27,16,1:22.040,,
1697,85,1,Alexander Albon,10,23,17,1:22.757,,
1698,85,18,Kevin Magnussen,4,20,18,1:22.617,,
1699,85,31,Yuki Tsunoda,8,22,19,1:23.401,,
1700,85,25,Daniel Ricciardo,8,3,20,1:23.637,,
1701,86,32,Max Verstappen,9,1,1,1:18.053,1:18.023,1:17.857
1702,86,20,Lando Norris,6,4,2,1:18.014,1:17.933,1:17.790
1703,86,27,Carlos Sainz,3,55,3,1:18.189,1:17.856,1:17.808
1704,86,17,Charles Leclerc,3,16,4,1:18.773,1:18.666,1:18.675
1705,86,23,Oscar Piastri,6,81,5,1:19.273,1:19.062,1:19.112
1706,86,2,Fernando Alonso,2,14,6,1:19.455,1:19.174,1:19.220
1707,86,13,Lewis Hamilton,7,44,7,1:19.461,1:19.413,1:19.416
1708,86,26,George Russell,7,63,8,1:20.206,1:20.239,1:20.297
1709,86,30,Lance Stroll,2,18,9,1:20.285,1:20.203,1:20.246
1710,86,10,Pierre Gasly,1,10,10,1:20.437,1:20.264,1:20.280
1711,86,34,Guanyu Zhou,5,24,11,1:20.952,1:20.718,
1712,86,6,Valtteri Bottas,5,77,12,1:20.771,1:20.647,
1713,86,18,Kevin Magnussen,4,20,13,1:21.275,1:21.112,
1714,86,31,Yuki Tsunoda,8,22,14,1:21.662,1:21.445,
1715,86,25,Daniel Ricciardo,8,3,15,1:21.679,1:21.484,
1716,86,22,Sergio Perez,9,11,16,1:21.810,,
1717,86,14,Nico Hulkenberg,4,27,17,1:22.080,,
1718,86,1,Alexander Albon,10,23,18,1:22.895,,
1719,86,28,Logan Sargeant,10,2,19,1:23.416,,
1720,86,21,Esteban Ocon,1,31,20,1:23.059,,
1721,87,20,Lando Norris,6,4,1,1:17.987,1:17.749,1:17.653
1722,87,32,Max Verstappen,9,1,2,1:17.961,1:17.827,1:17.719
1723,87,17,Charles Leclerc,3,16,3,1:18.689,1:18.730,1:18.639
1724,87,27,Carlos Sainz,3,55,4,1:18.731,1:18.713,1:18.755
1725,87,13,Lewis Hamilton,7,44,5,1:18.995,1:18.856,1:18.722
1726,87,23,Oscar Piastri,6,81,6,1:19.070,1:18.813,1:18.652
1727,87,26,George Russell,7,63,7,1:19.576,1:19.282,1:19.285
1728,87,2,Fernando Alonso,2,14,8,1:20.192,1:20.073,1:19.982
1729,87,10,Pierre Gasly,1,10,9,1:20.557,1:20.525,1:20.546
1730,87,31,Yuki Tsunoda,8,22,10,1:20.312,1:20.126,1:19.905
1731,87,21,Esteban Ocon,1,31,11,1:20.555,1:20.230,
1732,87,18,Kevin Magnussen,4,20,12,1:21.227,1:20.888,
1733,87,30,Lance Stroll,2,18,13,1:21.150,1:20.852,
1734,87,6,Valtteri Bottas,5,77,14,1:21.528,1:21.315,
1735,87,1,Alexander Albon,10,23,15,1:21.648,1:21.664,
1736,87,22,Sergio Perez,9,11,16,1:22.248,,
1737,87,14,Nico Hulkenberg,4,27,17,1:22.824,,
1738,87,34,Guanyu Zhou,5,24,18,1:22.368,,
1739,87,28,Logan Sargeant,10,2,19,1:22.878,,
1740,87,25,Daniel Ricciardo,8,3,20,1:23.012,,
1741,88,27,Carlos Sainz,3,55,1,1:17.612,1:17.324,1:17.221
1742,88,20,Lando Norris,6,4,2,1:18.274,1:18.318,1:18.314
1743,88,17,Charles Leclerc,3,16,3,1:18.413,1:18.440,1:18.227
1744,88,32,Max Verstappen,9,1,4,1:18.643,1:18.528,1:18.346
1745,88,13,Lewis Hamilton,7,44,5,1:19.253,1:19.243,1:19.119
1746,88,23,Oscar Piastri,6,81,6,1:19.484,1:19.333,1:19.262
1747,88,26,George Russell,7,63,7,1:19.610,1:19.341,1:19.132
1748,88,2,Fernando Alonso,2,14,8,1:20.322,1:20.253,1:20.289
1749,88,10,Pierre Gasly,1,10,9,1:19.965,1:19.744,1:19.760
1750,88,31,Yuki Tsunoda,8,22,10,1:20.773,1:20.575,1:20.446
1751,88,14,Nico Hulkenberg,4,27,11,1:20.769,1:20.445,
1752,88,28,Logan Sargeant,10,2,12,1:21.362,1:21.123,
1753,88,6,Valtteri Bottas,5,77,13,1:21.075,1:20.845,
1754,88,25,Daniel Ricciardo,8,3,14,1:21.888,1:21.760,
1755,88,1,Alexander Albon,10,23,15,1:21.852,1:21.509,
1756,88,18,Kevin Magnussen,4,20,16,1:21.971,,
1757,88,30,Lance Stroll,2,18,17,1:22.362,,
1758,88,34,Guanyu Zhou,5,24,18,1:22.958,,
1759,88,22,Sergio Perez,9,11,19,1:22.762,,
1760,88,21,Esteban Ocon,1,31,20,1:23.325,,
1761,89,23,Oscar Piastri,6,81,1,1:17.838,1:17.650,1:17.705
1762,89,20,Lando Norris,6,4,2,1:18.540,1:18.577,1:18.524
1763,89,17,Charles Leclerc,3,16,3,1:18.609,1:18.634,1:18.502
1764,89,27,Carlos Sainz,3,55,4,1:18.461,1:18.463,1:18.426
1765,89,32,Max Verstappen,9,1,5,1:19.086,1:19.106,1:18.944
1766,89,13,Lewis Hamilton,7,44,6,1:19.256,1:18.926,1:18.944
1767,89,26,George Russell,7,63,7,1:20.003,1:19.877,1:19.933
1768,89,2,Fernando Alonso,2,14,8,1:19.861,1:19.788,1:19.808
1769,89,10,Pierre Gasly,1,10,9,1:20.034,1:19.974,1:19.839
1770,89,30,Lance Stroll,2,18,10,1:20.676,1:20.504,1:20.439
1771,89,1,Alexander Albon,10,23,11,1:21.149,1:21.038,
1772,89,34,Guanyu Zhou,5,24,12,1:20.961,1:20.917,
1773,89,6,Valtteri Bottas,5,77,13,1:21.527,1:21.259,
1774,89,21,Esteban Ocon,1,31,14,1:21.310,1:21.231,
1775,89,18,Kevin Magnussen,4,20,15,1:21.678,1:21.558,
1776,89,25,Daniel Ricciardo,8,3,16,1:22.102,,
1777,89,31,Yuki Tsunoda,8,22,17,1:22.349,,
1778,89,14,Nico Hulkenberg,4,27,18,1:22.914,,
1779,89,22,Sergio Perez,9,11,19,1:23.015,,
1780,89,28,Logan Sargeant,10,2,20,1:23.384,,
1781,90,32,Max Verstappen,9,1,1,1:17.713,1:17.412,1:17.449
1782,90,17,Charles Leclerc,3,16,2,1:18.554,1:18.238,1:18.030
1783,90,27,Carlos Sainz,3,55,3,1:18.292,1:18.033,1:17.819
1784,90,20,Lando Norris,6,4,4,1:18.646,1:18.350,1:18.368
1785,90,23,Oscar Piastri,6,81,5,1:18.916,1:18.616,1:18.402
1786,90,26,George Russell,7,63,6,1:19.584,1:19.562,1:19.530
1787,90,13,Lewis Hamilton,7,44,7,1:19.953,1:19.853,1:19.892
1788,90,2,Fernando Alonso,2,14,8,1:20.198,1:20.207,1:20.108
1789,90,10,Pierre Gasly,1,10,9,1:19.890,1:19.727,1:19.610
1790,90,30,Lance Stroll,2,18,10,1:20.740,1:20.757,1:20.563
1791,90,34,Guanyu Zhou,5,24,11,1:20.413,1:20.169,
1792,90,31,Yuki Tsunoda,8,22,12,1:21.351,1:21.252,
1793,90,28,Logan Sargeant,10,2,13,1:21.041,1:20.930,
1794,90,1,Alexander Albon,10,23,14,1:21.894,1:21.575,
1795,90,18,Kevin Magnussen,4,20,15,1:21.889,1:21.824,
1796,90,21,Esteban Ocon,1,31,16,1:22.561,,
1797,90,25,Daniel Ricciardo,8,3,17,1:22.505,,
1798,90,6,Valtteri Bottas,5,77,18,1:22.737,,
1799,90,14,Nico Hulkenberg,4,27,19,1:23.365,,
1800,90,22,Sergio Perez,9,11,20,1:22.979,,
1801,91,20,Lando Norris,6,4,1,1:18.190,1:18.023,1:18.027
1802,91,23,Oscar Piastri,6,81,2,1:18.599,1:18.589,1:18.577
1803,91,17,Charles Leclerc,3,16,3,1:18.266,1:18.001,1:17.863
1804,91,26,George Russell,7,63,4,1:19.003,1:18.858,1:18.886
1805,91,3,Andrea K. Antonelli,7,12,5,1:19.065,1:19.051,1:18.901
1806,91,13,Lewis Hamilton,3,44,6,1:19.546,1:19.503,1:19.499
1807,91,2,Fernando Alonso,2,14,7,1:19.640,1:19.451,1:19.502
1808,91,30,Lance Stroll,2,18,8,1:19.892,1:19.732,1:19.713
1809,91,31,Yuki Tsunoda,8,22,9,1:20.622,1:20.596,1:20.586
1810,91,10,Pierre Gasly,1,10,10,1:20.863,1:20.678,1:20.571
1811,91,9,Jack Doohan,1,7,11,1:20.976,1:20.905,
1812,91,4,Oliver Bearman,4,87,12,1:20.899,1:20.741,
1813,91,27,Carlos Sainz,10,55,13,1:21.744,1:21.675,
1814,91,5,Gabriel Bortoleto,5,5,14,1:22.002,1:21.782,
1815,91,1,Alexander Albon,10,23,15,1:21.888,1:21.769,
1816,91,21,Esteban Ocon,4,31,16,1:22.258,,
1817,91,14,Nico Hulkenberg,5,27,17,1:22.486,,
1818,91,16,Liam Lawson,9,30,18,1:22.360,,
1819,91,12,Isack Hadjar,8,6,19,1:23.383,,
1820,91,32,Max Verstappen,9,1,20,1:22.955,,
1821,92,32,Max Verstappen,9,1,1,1:17.975,1:17.923,1:17.820
1822,92,20,Lando Norris,6,4,2,1:18.118,1:17.899,1:17.822
1823,92,23,Oscar Piastri,6,81,3,1:18.254,1:18.196,1:18.170
1824,92,17,Charles Leclerc,3,16,4,1:19.022,1:18.783,1:18.592
1825,92,13,Lewis Hamilton,3,44,5,1:19.460,1:19.276,1:19.293
1826,92,26,George Russell,7,63,6,1:19.177,1:19.076,1:19.141
1827,92,2,Fernando Alonso,2,14,7,1:19.377,1:19.331,1:19.254
1828,92,31,Yuki Tsunoda,8,22,8,1:19.598,1:19.622,1:19.687
1829,92,3,Andrea K. Antonelli,7,12,9,1:20.230,1:19.920,1:19.718
1830,92,30,Lance Stroll,2,18,10,1:20.909,1:20.730,1:20.678
1831,92,4,Oliver Bearman,4,87,11,1:20.844,1:20.707,
1832,92,1,Alexander Albon,10,23,12,1:20.803,1:20.847,
1833,92,12,Isack Hadjar,8,6,13,1:21.192,1:21.224,
1834,92,10,Pierre Gasly,1,10,14,1:21.908,1:21.866,
1835,92,14,Nico Hulkenberg,5,27,15,1:21.531,1:21.505,
1836,92,21,Esteban Ocon,4,31,16,1:22.596,,
1837,92,5,Gabriel Bortoleto,5,5,17,1:22.727,,
1838,92,9,Jack Doohan,1,7,18,1:22.751,,
1839,92,16,Liam Lawson,9,30,19,1:22.695,,
1840,92,27,Carlos Sainz,10,55,20,1:23.232,,
1841,93,20,Lando Norris,6,4,1,1:17.944,1:17.636,1:17.649
1842,93,32,Max Verstappen,9,1,2,1:18.465,1:18.496,1:18.291
1843,93,23,Oscar Piastri,6,81,3,1:18.721,1:18.575,1:18.479
1844,93,17,Charles Leclerc,3,16,4,1:18.527,1:18.381,1:18.407
1845,93,26,George Russell,7,63,5,1:19.164,1:19.210,1:19.046
1846,93,13,Lewis Hamilton,3,44,6,1:19.780,1:19.499,1:19.515
1847,93,31,Yuki Tsunoda,8,22,7,1:19.852,1:19.603,1:19.622
1848,93,2,Fernando Alonso,2,14,8,1:19.964,1:19.947,1:20.009
1849,93,3,Andrea K. Antonelli,7,12,9,1:20.040,1:19.977,1:20.015
1850,93,30,Lance Stroll,2,18,10,1:20.372,1:20.146,1:19.952
1851,93,5,Gabriel Bortoleto,5,5,11,1:20.672,1:20.719,
1852,93,4,Oliver Bearman,4,87,12,1:21.120,1:20.935,
1853,93,1,Alexander Albon,10,23,13,1:21.661,1:21.605,
1854,93,9,Jack Doohan,1,7,14,1:21.331,1:21.038,
1855,93,10,Pierre Gasly,1,10,15,1:22.207,1:22.068,
1856,93,14,Nico Hulkenberg,5,27,16,1:22.233,,
1857,93,27,Carlos Sainz,10,55,17,1:22.454,,
1858,93,12,Isack Hadjar,8,6,18,1:22.716,,
1859,93,16,Liam Lawson,9,30,19,1:22.835,,
1860,93,21,Esteban Ocon,4,31,20,1:23.248,,
1861,94,20,Lando Norris,6,4,1,1:17.894,1:17.551,1:17.496
1862,94,32,Max Verstappen,9,1,2,1:18.590,1:18.296,1:18.222
1863,94,17,Charles Leclerc,3,16,3,1:18.620,1:18.511,1:18.292
1864,94,23,Oscar Piastri,6,81,4,1:18.779,1:18.536,1:18.581
1865,94,26,George Russell,7,63,5,1:18.936,1:18.690,1:18.739
1866,94,13,Lewis Hamilton,3,44,6,1:19.535,1:19.569,1:19.471
1867,94,2,Fernando Alonso,2,14,7,1:19.841,1:19.738,1:19.580
1868,94,31,Yuki Tsunoda,8,22,8,1:20.271,1:20.278,1:20.057
1869,94,3,Andrea K. Antonelli,7,12,9,1:20.225,1:20.173,1:20.212
1870,94,30,Lance Stroll,2,18,10,1:20.164,1:19.944,1:19.801
1871,94,14,Nico Hulkenberg,5,27,11,1:20.461,1:20.256,
1872,94,21,Esteban Ocon,4,31,12,1:20.885,1:20.891,
1873,94,4,Oliver Bearman,4,87,13,1:21.592,1:21.380,
1874,94,1,Alexander Albon,10,23,14,1:21.294,1:21.182,
1875,94,5,Gabriel Bortoleto,5,5,15,1:22.190,1:21.844,
1876,94,9,Jack Doohan,1,7,16,1:21.868,,
1877,94,10,Pierre Gasly,1,10,17,1:22.477,,
1878,94,27,Carlos Sainz,10,55,18,1:23.036,,
1879,94,16,Liam Lawson,9,30,19,1:22.917,,
1880,94,12,Isack Hadjar,8,6,20,1:23.598,,
1881,95,20,Lando Norris,6,4,1,1:17.941,1:17.841,1:17.812
1882,95,23,Oscar Piastri,6,81,2,1:18.642,1:18.372,1:18.151
1883,95,32,Max Verstappen,9,1,3,1:18.515,1:18.515,1:18.465
1884,95,17,Charles Leclerc,3,16,4,1:18.803,1:18.773,1:18.697
1885,95,26,George Russell,7,63,5,1:18.961,1:18.867,1:18.778
1886,95,13,Lewis Hamilton,3,44,6,1:19.063,1:19.033,1:18.934
1887,95,2,Fernando Alonso,2,14,7,1:19.676,1:19.341,1:19.395
1888,95,31,Yuki Tsunoda,8,22,8,1:19.846,1:19.611,1:19.458
1889,95,3,Andrea K. Antonelli,7,12,9,1:20.189,1:20.040,1:19.880
1890,95,10,Pierre Gasly,1,10,10,1:20.209,1:20.232,1:20.197
1891,95,14,Nico Hulkenberg,5,27,11,1:20.933,1:20.930,
1892,95,5,Gabriel Bortoleto,5,5,12,1:21.307,1:21.277,
1893,95,27,Carlos Sainz,10,55,13,1:21.662,1:21.428,
1894,95,21,Esteban Ocon,4,31,14,1:21.667,1:21.440,
1895,95,1,Alexander Albon,10,23,15,1:22.106,1:21.834,
1896,95,4,Oliver Bearman,4,87,16,1:22.236,,
1897,95,9,Jack Doohan,1,7,17,1:22.399,,
1898,95,16,Liam Lawson,9,30,18,1:22.979,,
1899,95,30,Lance Stroll,2,18,19,1:22.977,,
1900,95,12,Isack Hadjar,8,6,20,1:23.379,,
1901,96,20,Lando Norris,6,4,1,1:18.344,1:18.009,1:17.942
1902,96,32,Max Verstappen,9,1,2,1:18.303,1:18.163,1:18.088
1903,96,23,Oscar Piastri,6,81,3,1:18.613,1:18.644,1:18.554
1904,96,17,Charles Leclerc,3,16,4,1:18.595,1:18.643,1:18.509
1905,96,26,George Russell,7,63,5,1:18.829,1:18.546,1:18.410
1906,96,13,Lewis Hamilton,3,44,6,1:19.026,1:19.066,1:18.972
1907,96,2,Fernando Alonso,2,14,7,1:19.900,1:19.840,1:19.728
1908,96,31,Yuki Tsunoda,8,22,8,1:20.170,1:19.938,1:19.826
1909,96,3,Andrea K. Antonelli,7,12,9,1:20.543,1:20.206,1:20.159
1910,96,27,Carlos Sainz,10,55,10,1:20.201,1:20.203,1:20.217
1911,96,4,Oliver Bearman,4,87,11,1:20.537,1:20.444,
1912,96,5,Gabriel Bortoleto,5,5,12,1:21.299,1:21.189,
1913,96,16,Liam Lawson,9,30,13,1:21.689,1:21.671,
1914,96,14,Nico Hulkenberg,5,27,14,1:21.622,1:21.366,
1915,96,1,Alexander Albon,10,23,15,1:21.916,1:21.817,
1916,96,30,Lance Stroll,2,18,16,1:22.285,,
1917,96,12,Isack Hadjar,8,6,17,1:22.220,,
1918,96,9,Jack Doohan,1,7,18,1:22.527,,
1919,96,10,Pierre Gasly,1,10,19,1:22.837,,
1920,96,21,Esteban Ocon,4,31,20,1:23.151,,
1921,97,17,Charles Leclerc,3,16,1,1:18.003,1:17.966,1:18.028
1922,97,23,Oscar Piastri,6,81,2,1:18.488,1:18.412,1:18.450
1923,97,20,Lando Norris,6,4,3,1:18.816,1:18.826,1:18.615
1924,97,32,Max Verstappen,9,1,4,1:18.973,1:18.678,1:18.679
1925,97,26,George Russell,7,63,5,1:19.187,1:18.858,1:18.753
1926,97,13,Lewis Hamilton,3,44,6,1:19.531,1:19.456,1:19.428
1927,97,2,Fernando Alonso,2,14,7,1:20.032,1:19.702,1:19.757
1928,97,3,Andrea K. Antonelli,7,12,8,1:19.956,1:19.870,1:19.665
1929,97,31,Yuki Tsunoda,8,22,9,1:20.034,1:19.833,1:19.828
1930,97,27,Carlos Sainz,10,55,10,1:20.527,1:20.332,1:20.248
1931,97,12,Isack Hadjar,8,6,11,1:20.872,1:20.607,
1932,97,21,Esteban Ocon,4,31,12,1:21.112,1:20.912,
1933,97,5,Gabriel Bortoleto,5,5,13,1:21.587,1:21.264,
1934,97,1,Alexander Albon,10,23,14,1:21.946,1:21.860,
1935,97,30,Lance Stroll,2,18,15,1:21.665,1:21.552,
1936,97,9,Jack Doohan,1,7,16,1:22.461,,
1937,97,10,Pierre Gasly,1,10,17,1:22.542,,
1938,97,4,Oliver Bearman,4,87,18,1:22.452,,
1939,97,14,Nico Hulkenberg,5,27,19,1:23.379,,
1940,97,16,Liam Lawson,9,30,20,1:23.432,,
1941,98,20,Lando Norris,6,4,1,1:18.344,1:18.255,1:18.106
1942,98,32,Max Verstappen,9,1,2,1:18.267,1:18.198,1:18.162
1943,98,23,Oscar Piastri,6,81,3,1:18.204,1:18.247,1:18.104
1944,98,26,George Russell,7,63,4,1:18.783,1:18.722,1:18.568
1945,98,17,Charles Leclerc,3,16,5,1:18.886,1:18.610,1:18.471
1946,98,13,Lewis Hamilton,3,44,6,1:19.787,1:19.801,1:19.597
