resultId,raceId,driverId,driverFullName,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,statusId
1574,79,6,Valtteri Bottas,5,77,14,14,14,0,44,5465000,1
1575,79,25,Daniel Ricciardo,8,3,15,15,15,0,43,5470000,1
1576,79,31,Yuki Tsunoda,8,22,16,16,16,0,42,5475000,1
1577,79,21,Esteban Ocon,1,31,17,17,17,0,41,5480000,1
1578,79,18,Kevin Magnussen,4,20,18,18,18,0,40,5485000,1
1579,79,28,Logan Sargeant,10,2,19,19,19,0,39,5490000,1
1580,79,22,Sergio Perez,9,11,20,20,20,0,38,5495000,1
1581,80,13,Lewis Hamilton,7,44,1,1,1,25,57,5400000,1
1582,80,26,George Russell,7,63,2,2,2,18,56,5405000,1
1583,80,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1584,80,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1585,80,32,Max Verstappen,9,1,5,5,5,10,53,5420000,1
1586,80,20,Lando Norris,6,4,6,6,6,8,52,5425000,1
1587,80,23,Oscar Piastri,6,81,7,7,7,6,51,5430000,1
1588,80,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1589,80,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1590,80,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1591,80,34,Guanyu Zhou,5,24,11,11,11,0,47,5450000,1
1592,80,21,Esteban Ocon,1,31,12,12,12,0,46,5455000,1
1593,80,25,Daniel Ricciardo,8,3,13,13,13,0,45,5460000,1
1594,80,28,Logan Sargeant,10,2,14,14,14,0,44,5465000,1
1595,80,31,Yuki Tsunoda,8,22,15,15,15,0,43,5470000,1
1596,80,22,Sergio Perez,9,11,16,16,16,0,42,5475000,1
1597,80,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1598,80,18,Kevin Magnussen,4,20,18,18,18,0,40,5485000,1
1599,80,14,Nico Hulkenberg,4,27,19,19,19,0,39,5490000,1
1600,80,6,Valtteri Bottas,5,77,20,20,20,0,38,5495000,1
1601,81,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1602,81,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1603,81,13,Lewis Hamilton,7,44,3,3,3,15,55,5410000,1
1604,81,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1605,81,27,Carlos Sainz,3,55,5,5,5,10,53,5420000,1
1606,81,32,Max Verstappen,9,1,6,6,6,8,52,5425000,1
1607,81,26,George Russell,7,63,7,7,7,6,51,5430000,1
1608,81,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1609,81,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1610,81,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1611,81,28,Logan Sargeant,10,2,11,11,11,0,47,5450000,1
1612,81,14,Nico Hulkenberg,4,27,12,12,12,0,46,5455000,1
1613,81,22,Sergio Perez,9,11,13,13,13,0,45,5460000,1
1614,81,18,Kevin Magnussen,4,20,14,14,14,0,44,5465000,1
1615,81,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1616,81,34,Guanyu Zhou,5,24,16,16,16,0,42,5475000,1
1617,81,25,Daniel Ricciardo,8,3,17,17,17,0,41,5480000,1
1618,81,30,Lance Stroll,2,18,18,18,18,0,40,5485000,1
1619,81,21,Esteban Ocon,1,31,19,19,19,0,39,5490000,1
1620,81,6,Valtteri Bottas,5,77,20,20,20,0,38,5495000,1
1621,82,17,Charles Leclerc,3,16,1,1,1,25,57,5400000,1
1622,82,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1623,82,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1624,82,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1625,82,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1626,82,26,George Russell,7,63,6,6,6,8,52,5425000,1
1627,82,32,Max Verstappen,9,1,7,7,7,6,51,5430000,1
1628,82,10,Pierre Gasly,1,10,8,8,8,4,50,5435000,1
1629,82,2,Fernando Alonso,2,14,9,9,9,2,49,5440000,1
1630,82,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1631,82,34,Guanyu Zhou,5,24,11,11,11,0,47,5450000,1
1632,82,30,Lance Stroll,2,18,12,12,12,0,46,5455000,1
1633,82,21,Esteban Ocon,1,31,13,13,13,0,45,5460000,1
1634,82,14,Nico Hulkenberg,4,27,14,14,14,0,44,5465000,1
1635,82,25,Daniel Ricciardo,8,3,15,15,15,0,43,5470000,1
1636,82,22,Sergio Perez,9,11,16,16,16,0,42,5475000,1
1637,82,28,Logan Sargeant,10,2,17,17,17,0,41,5480000,1
1638,82,1,Alexander Albon,10,23,18,18,18,0,40,5485000,1
1639,82,18,Kevin Magnussen,4,20,19,19,19,0,39,5490000,1
1640,82,6,Valtteri Bottas,5,77,20,20,20,0,38,5495000,1
1641,83,23,Oscar Piastri,6,81,1,1,1,25,57,5400000,1
1642,83,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1643,83,20,Lando Norris,6,4,3,3,3,15,55,5410000,1
1644,83,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1645,83,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1646,83,26,George Russell,7,63,6,6,6,8,52,5425000,1
1647,83,32,Max Verstappen,9,1,7,7,7,6,51,5430000,1
1648,83,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1649,83,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1650,83,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1651,83,22,Sergio Perez,9,11,11,11,11,0,47,5450000,1
1652,83,6,Valtteri Bottas,5,77,12,12,12,0,46,5455000,1
1653,83,31,Yuki Tsunoda,8,22,13,13,13,0,45,5460000,1
1654,83,18,Kevin Magnussen,4,20,14,14,14,0,44,5465000,1
1655,83,25,Daniel Ricciardo,8,3,15,15,15,0,43,5470000,1
1656,83,34,Guanyu Zhou,5,24,16,16,16,0,42,5475000,1
1657,83,28,Logan Sargeant,10,2,17,17,17,0,41,5480000,1
1658,83,1,Alexander Albon,10,23,18,18,18,0,40,5485000,1
1659,83,14,Nico Hulkenberg,4,27,19,19,19,0,39,5490000,1
1660,83,21,Esteban Ocon,1,31,20,20,20,0,38,5495000,1
1661,84,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1662,84,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1663,84,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1664,84,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1665,84,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1666,84,32,Max Verstappen,9,1,6,6,6,8,52,5425000,1
1667,84,26,George Russell,7,63,7,7,7,6,51,5430000,1
1668,84,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1669,84,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1670,84,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1671,84,18,Kevin Magnussen,4,20,11,11,11,0,47,5450000,1
1672,84,34,Guanyu Zhou,5,24,12,12,12,0,46,5455000,1
1673,84,22,Sergio Perez,9,11,13,13,13,0,45,5460000,1
1674,84,25,Daniel Ricciardo,8,3,14,14,14,0,44,5465000,1
1675,84,28,Logan Sargeant,10,2,15,15,15,0,43,5470000,1
1676,84,14,Nico Hulkenberg,4,27,16,16,16,0,42,5475000,1
1677,84,21,Esteban Ocon,1,31,17,17,17,0,41,5480000,1
1678,84,30,Lance Stroll,2,18,18,18,18,0,40,5485000,1
1679,84,6,Valtteri Bottas,5,77,19,19,19,0,39,5490000,1
1680,84,1,Alexander Albon,10,23,20,20,20,0,38,5495000,1
1681,85,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1682,85,13,Lewis Hamilton,7,44,2,2,2,18,56,5405000,1
1683,85,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1684,85,26,George Russell,7,63,4,4,4,12,54,5415000,1
1685,85,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1686,85,27,Carlos Sainz,3,55,6,6,6,8,52,5425000,1
1687,85,32,Max Verstappen,9,1,7,7,7,6,51,5430000,1
1688,85,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1689,85,30,Lance Stroll,2,18,9,9,9,2,49,5440000,1
1690,85,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1691,85,28,Logan Sargeant,10,2,11,11,11,0,47,5450000,1
1692,85,22,Sergio Perez,9,11,12,12,12,0,46,5455000,1
1693,85,21,Esteban Ocon,1,31,13,13,13,0,45,5460000,1
1694,85,6,Valtteri Bottas,5,77,14,14,14,0,44,5465000,1
1695,85,34,Guanyu Zhou,5,24,15,15,15,0,43,5470000,1
1696,85,14,Nico Hulkenberg,4,27,16,16,16,0,42,5475000,1
1697,85,1,Alexander Albon,10,23,17,17,17,0,41,5480000,1
1698,85,18,Kevin Magnussen,4,20,18,18,18,0,40,5485000,1
1699,85,31,Yuki Tsunoda,8,22,19,19,19,0,39,5490000,1
1700,85,25,Daniel Ricciardo,8,3,20,20,20,0,38,5495000,1
1701,86,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1702,86,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1703,86,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1704,86,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1705,86,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1706,86,2,Fernando Alonso,2,14,6,6,6,8,52,5425000,1
1707,86,13,Lewis Hamilton,7,44,7,7,7,6,51,5430000,1
1708,86,26,George Russell,7,63,8,8,8,4,50,5435000,1
1709,86,30,Lance Stroll,2,18,9,9,9,2,49,5440000,1
1710,86,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1711,86,34,Guanyu Zhou,5,24,11,11,11,0,47,5450000,1
1712,86,6,Valtteri Bottas,5,77,12,12,12,0,46,5455000,1
1713,86,18,Kevin Magnussen,4,20,13,13,13,0,45,5460000,1
1714,86,31,Yuki Tsunoda,8,22,14,14,14,0,44,5465000,1
1715,86,25,Daniel Ricciardo,8,3,15,15,15,0,43,5470000,1
1716,86,22,Sergio Perez,9,11,16,16,16,0,42,5475000,1
1717,86,14,Nico Hulkenberg,4,27,17,17,17,0,41,5480000,1
1718,86,1,Alexander Albon,10,23,18,18,18,0,40,5485000,1
1719,86,28,Logan Sargeant,10,2,19,19,19,0,39,5490000,1
1720,86,21,Esteban Ocon,1,31,20,20,20,0,38,5495000,1
1721,87,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1722,87,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1723,87,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1724,87,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1725,87,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1726,87,23,Oscar Piastri,6,81,6,6,6,8,52,5425000,1
1727,87,26,George Russell,7,63,7,7,7,6,51,5430000,1
1728,87,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1729,87,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1730,87,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1731,87,21,Esteban Ocon,1,31,11,11,11,0,47,5450000,1
1732,87,18,Kevin Magnussen,4,20,12,12,12,0,46,5455000,1
1733,87,30,Lance Stroll,2,18,13,13,13,0,45,5460000,1
1734,87,6,Valtteri Bottas,5,77,14,14,14,0,44,5465000,1
1735,87,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1736,87,22,Sergio Perez,9,11,16,16,16,0,42,5475000,1
1737,87,14,Nico Hulkenberg,4,27,17,17,17,0,41,5480000,1
1738,87,34,Guanyu Zhou,5,24,18,18,18,0,40,5485000,1
1739,87,28,Logan Sargeant,10,2,19,19,19,0,39,5490000,1
1740,87,25,Daniel Ricciardo,8,3,20,20,20,0,38,5495000,1
1741,88,27,Carlos Sainz,3,55,1,1,1,25,57,5400000,1
1742,88,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1743,88,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1744,88,32,Max Verstappen,9,1,4,4,4,12,54,5415000,1
1745,88,13,Lewis Hamilton,7,44,5,5,5,10,53,5420000,1
1746,88,23,Oscar Piastri,6,81,6,6,6,8,52,5425000,1
1747,88,26,George Russell,7,63,7,7,7,6,51,5430000,1
1748,88,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1749,88,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1750,88,31,Yuki Tsunoda,8,22,10,10,10,1,48,5445000,1
1751,88,14,Nico Hulkenberg,4,27,11,11,11,0,47,5450000,1
1752,88,28,Logan Sargeant,10,2,12,12,12,0,46,5455000,1
1753,88,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1754,88,25,Daniel Ricciardo,8,3,14,14,14,0,44,5465000,1
1755,88,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1756,88,18,Kevin Magnussen,4,20,16,16,16,0,42,5475000,1
1757,88,30,Lance Stroll,2,18,17,17,17,0,41,5480000,1
1758,88,34,Guanyu Zhou,5,24,18,18,18,0,40,5485000,1
1759,88,22,Sergio Perez,9,11,19,19,19,0,39,5490000,1
1760,88,21,Esteban Ocon,1,31,20,20,20,0,38,5495000,1
1761,89,23,Oscar Piastri,6,81,1,1,1,25,57,5400000,1
1762,89,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1763,89,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1764,89,27,Carlos Sainz,3,55,4,4,4,12,54,5415000,1
1765,89,32,Max Verstappen,9,1,5,5,5,10,53,5420000,1
1766,89,13,Lewis Hamilton,7,44,6,6,6,8,52,5425000,1
1767,89,26,George Russell,7,63,7,7,7,6,51,5430000,1
1768,89,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1769,89,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1770,89,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1771,89,1,Alexander Albon,10,23,11,11,11,0,47,5450000,1
1772,89,34,Guanyu Zhou,5,24,12,12,12,0,46,5455000,1
1773,89,6,Valtteri Bottas,5,77,13,13,13,0,45,5460000,1
1774,89,21,Esteban Ocon,1,31,14,14,14,0,44,5465000,1
1775,89,18,Kevin Magnussen,4,20,15,15,15,0,43,5470000,1
1776,89,25,Daniel Ricciardo,8,3,16,16,16,0,42,5475000,1
1777,89,31,Yuki Tsunoda,8,22,17,17,17,0,41,5480000,1
1778,89,14,Nico Hulkenberg,4,27,18,18,18,0,40,5485000,1
1779,89,22,Sergio Perez,9,11,19,19,19,0,39,5490000,1
1780,89,28,Logan Sargeant,10,2,20,20,20,0,38,5495000,1
1781,90,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1782,90,17,Charles Leclerc,3,16,2,2,2,18,56,5405000,1
1783,90,27,Carlos Sainz,3,55,3,3,3,15,55,5410000,1
1784,90,20,Lando Norris,6,4,4,4,4,12,54,5415000,1
1785,90,23,Oscar Piastri,6,81,5,5,5,10,53,5420000,1
1786,90,26,George Russell,7,63,6,6,6,8,52,5425000,1
1787,90,13,Lewis Hamilton,7,44,7,7,7,6,51,5430000,1
1788,90,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1789,90,10,Pierre Gasly,1,10,9,9,9,2,49,5440000,1
1790,90,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1791,90,34,Guanyu Zhou,5,24,11,11,11,0,47,5450000,1
1792,90,31,Yuki Tsunoda,8,22,12,12,12,0,46,5455000,1
1793,90,28,Logan Sargeant,10,2,13,13,13,0,45,5460000,1
1794,90,1,Alexander Albon,10,23,14,14,14,0,44,5465000,1
1795,90,18,Kevin Magnussen,4,20,15,15,15,0,43,5470000,1
1796,90,21,Esteban Ocon,1,31,16,16,16,0,42,5475000,1
1797,90,25,Daniel Ricciardo,8,3,17,17,17,0,41,5480000,1
1798,90,6,Valtteri Bottas,5,77,18,18,18,0,40,5485000,1
1799,90,14,Nico Hulkenberg,4,27,19,19,19,0,39,5490000,1
1800,90,22,Sergio Perez,9,11,20,20,20,0,38,5495000,1
1801,91,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1802,91,23,Oscar Piastri,6,81,2,2,2,18,56,5405000,1
1803,91,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1804,91,26,George Russell,7,63,4,4,4,12,54,5415000,1
1805,91,3,Andrea K. Antonelli,7,12,5,5,5,10,53,5420000,1
1806,91,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1807,91,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1808,91,30,Lance Stroll,2,18,8,8,8,4,50,5435000,1
1809,91,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1810,91,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1811,91,9,Jack Doohan,1,7,11,11,11,0,47,5450000,1
1812,91,4,Oliver Bearman,4,87,12,12,12,0,46,5455000,1
1813,91,27,Carlos Sainz,10,55,13,13,13,0,45,5460000,1
1814,91,5,Gabriel Bortoleto,5,5,14,14,14,0,44,5465000,1
1815,91,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1816,91,21,Esteban Ocon,4,31,16,16,16,0,42,5475000,1
1817,91,14,Nico Hulkenberg,5,27,17,17,17,0,41,5480000,1
1818,91,16,Liam Lawson,9,30,18,18,18,0,40,5485000,1
1819,91,12,Isack Hadjar,8,6,19,19,19,0,39,5490000,1
1820,91,32,Max Verstappen,9,1,20,,20,0,41,5495000,19
1821,92,32,Max Verstappen,9,1,1,1,1,25,57,5400000,1
1822,92,20,Lando Norris,6,4,2,2,2,18,56,5405000,1
1823,92,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1824,92,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1825,92,13,Lewis Hamilton,3,44,5,5,5,10,53,5420000,1
1826,92,26,George Russell,7,63,6,6,6,8,52,5425000,1
1827,92,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1828,92,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1829,92,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1830,92,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1831,92,4,Oliver Bearman,4,87,11,11,11,0,47,5450000,1
1832,92,1,Alexander Albon,10,23,12,12,12,0,46,5455000,1
1833,92,12,Isack Hadjar,8,6,13,13,13,0,45,5460000,1
1834,92,10,Pierre Gasly,1,10,14,14,14,0,44,5465000,1
1835,92,14,Nico Hulkenberg,5,27,15,15,15,0,43,5470000,1
1836,92,21,Esteban Ocon,4,31,16,16,16,0,42,5475000,1
1837,92,5,Gabriel Bortoleto,5,5,17,17,17,0,41,5480000,1
1838,92,9,Jack Doohan,1,7,18,18,18,0,40,5485000,1
1839,92,16,Liam Lawson,9,30,19,19,19,0,39,5490000,1
1840,92,27,Carlos Sainz,10,55,20,20,20,0,38,5495000,1
1841,93,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1842,93,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1843,93,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1844,93,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1845,93,26,George Russell,7,63,5,5,5,10,53,5420000,1
1846,93,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1847,93,31,Yuki Tsunoda,8,22,7,7,7,6,51,5430000,1
1848,93,2,Fernando Alonso,2,14,8,8,8,4,50,5435000,1
1849,93,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1850,93,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1851,93,5,Gabriel Bortoleto,5,5,11,11,11,0,47,5450000,1
1852,93,4,Oliver Bearman,4,87,12,12,12,0,46,5455000,1
1853,93,1,Alexander Albon,10,23,13,13,13,0,45,5460000,1
1854,93,9,Jack Doohan,1,7,14,14,14,0,44,5465000,1
1855,93,10,Pierre Gasly,1,10,15,15,15,0,43,5470000,1
1856,93,14,Nico Hulkenberg,5,27,16,16,16,0,42,5475000,1
1857,93,27,Carlos Sainz,10,55,17,17,17,0,41,5480000,1
1858,93,12,Isack Hadjar,8,6,18,18,18,0,40,5485000,1
1859,93,16,Liam Lawson,9,30,19,19,19,0,39,5490000,1
1860,93,21,Esteban Ocon,4,31,20,20,20,0,38,5495000,1
1861,94,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1862,94,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1863,94,17,Charles Leclerc,3,16,3,3,3,15,55,5410000,1
1864,94,23,Oscar Piastri,6,81,4,4,4,12,54,5415000,1
1865,94,26,George Russell,7,63,5,5,5,10,53,5420000,1
1866,94,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1867,94,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1868,94,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1869,94,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1870,94,30,Lance Stroll,2,18,10,10,10,1,48,5445000,1
1871,94,14,Nico Hulkenberg,5,27,11,11,11,0,47,5450000,1
1872,94,21,Esteban Ocon,4,31,12,12,12,0,46,5455000,1
1873,94,4,Oliver Bearman,4,87,13,13,13,0,45,5460000,1
1874,94,1,Alexander Albon,10,23,14,14,14,0,44,5465000,1
1875,94,5,Gabriel Bortoleto,5,5,15,15,15,0,43,5470000,1
1876,94,9,Jack Doohan,1,7,16,16,16,0,42,5475000,1
1877,94,10,Pierre Gasly,1,10,17,17,17,0,41,5480000,1
1878,94,27,Carlos Sainz,10,55,18,18,18,0,40,5485000,1
1879,94,16,Liam Lawson,9,30,19,19,19,0,39,5490000,1
1880,94,12,Isack Hadjar,8,6,20,20,20,0,38,5495000,1
1881,95,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1882,95,23,Oscar Piastri,6,81,2,2,2,18,56,5405000,1
1883,95,32,Max Verstappen,9,1,3,3,3,15,55,5410000,1
1884,95,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1885,95,26,George Russell,7,63,5,5,5,10,53,5420000,1
1886,95,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1887,95,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1888,95,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1889,95,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1890,95,10,Pierre Gasly,1,10,10,10,10,1,48,5445000,1
1891,95,14,Nico Hulkenberg,5,27,11,11,11,0,47,5450000,1
1892,95,5,Gabriel Bortoleto,5,5,12,12,12,0,46,5455000,1
1893,95,27,Carlos Sainz,10,55,13,13,13,0,45,5460000,1
1894,95,21,Esteban Ocon,4,31,14,14,14,0,44,5465000,1
1895,95,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1896,95,4,Oliver Bearman,4,87,16,16,16,0,42,5475000,1
1897,95,9,Jack Doohan,1,7,17,17,17,0,41,5480000,1
1898,95,16,Liam Lawson,9,30,18,18,18,0,40,5485000,1
1899,95,30,Lance Stroll,2,18,19,19,19,0,39,5490000,1
1900,95,12,Isack Hadjar,8,6,20,20,20,0,38,5495000,1
1901,96,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1902,96,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1903,96,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1904,96,17,Charles Leclerc,3,16,4,4,4,12,54,5415000,1
1905,96,26,George Russell,7,63,5,5,5,10,53,5420000,1
1906,96,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1907,96,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1908,96,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1909,96,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1910,96,27,Carlos Sainz,10,55,10,10,10,1,48,5445000,1
1911,96,4,Oliver Bearman,4,87,11,11,11,0,47,5450000,1
1912,96,5,Gabriel Bortoleto,5,5,12,12,12,0,46,5455000,1
1913,96,16,Liam Lawson,9,30,13,13,13,0,45,5460000,1
1914,96,14,Nico Hulkenberg,5,27,14,14,14,0,44,5465000,1
1915,96,1,Alexander Albon,10,23,15,15,15,0,43,5470000,1
1916,96,30,Lance Stroll,2,18,16,16,16,0,42,5475000,1
1917,96,12,Isack Hadjar,8,6,17,17,17,0,41,5480000,1
1918,96,9,Jack Doohan,1,7,18,18,18,0,40,5485000,1
1919,96,10,Pierre Gasly,1,10,19,19,19,0,39,5490000,1
1920,96,21,Esteban Ocon,4,31,20,20,20,0,38,5495000,1
1921,97,17,Charles Leclerc,3,16,1,1,1,25,57,5400000,1
1922,97,23,Oscar Piastri,6,81,2,2,2,18,56,5405000,1
1923,97,20,Lando Norris,6,4,3,3,3,15,55,5410000,1
1924,97,32,Max Verstappen,9,1,4,4,4,12,54,5415000,1
1925,97,26,George Russell,7,63,5,5,5,10,53,5420000,1
1926,97,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1927,97,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1928,97,3,Andrea K. Antonelli,7,12,8,8,8,4,50,5435000,1
1929,97,31,Yuki Tsunoda,8,22,9,9,9,2,49,5440000,1
1930,97,27,Carlos Sainz,10,55,10,10,10,1,48,5445000,1
1931,97,12,Isack Hadjar,8,6,11,11,11,0,47,5450000,1
1932,97,21,Esteban Ocon,4,31,12,12,12,0,46,5455000,1
1933,97,5,Gabriel Bortoleto,5,5,13,13,13,0,45,5460000,1
1934,97,1,Alexander Albon,10,23,14,14,14,0,44,5465000,1
1935,97,30,Lance Stroll,2,18,15,15,15,0,43,5470000,1
1936,97,9,Jack Doohan,1,7,16,16,16,0,42,5475000,1
1937,97,10,Pierre Gasly,1,10,17,17,17,0,41,5480000,1
1938,97,4,Oliver Bearman,4,87,18,18,18,0,40,5485000,1
1939,97,14,Nico Hulkenberg,5,27,19,19,19,0,39,5490000,1
1940,97,16,Liam Lawson,9,30,20,20,20,0,38,5495000,1
1941,98,20,Lando Norris,6,4,1,1,1,25,57,5400000,1
1942,98,32,Max Verstappen,9,1,2,2,2,18,56,5405000,1
1943,98,23,Oscar Piastri,6,81,3,3,3,15,55,5410000,1
1944,98,26,George Russell,7,63,4,4,4,12,54,5415000,1
1945,98,17,Charles Leclerc,3,16,5,5,5,10,53,5420000,1
1946,98,13,Lewis Hamilton,3,44,6,6,6,8,52,5425000,1
1947,98,2,Fernando Alonso,2,14,7,7,7,6,51,5430000,1
1948,98,31,Yuki Tsunoda,8,22,8,8,8,4,50,5435000,1
1949,98,3,Andrea K. Antonelli,7,12,9,9,9,2,49,5440000,1
1950,98,27,Carlos Sainz,10,55,10,10,10,1,48,5445000,1
1951,98,4,Oliver Bearman,4,87,11,11,11,0,47,5450000,1
1952,98,1,Alexander Albon,10,23,12,12,12,0,46,5455000,1
1953,98,16,Liam Lawson,9,30,13,13,13,0,45,5460000,1
1954,98,12,Isack Hadjar,8,6,14,14,14,0,44,5465000,1
1955,98,5,Gabriel Bortoleto,5,5,15,15,15,0,43,5470000,1
1956,98,14,Nico Hulkenberg,5,27,16,16,16,0,42,5475000,1
1957,98,9,Jack Doohan,1,7,17,17,17,0,41,5480000,1
1958,98,21,Esteban Ocon,4,31,18,18,18,0,40,5485000,1
1959,98,10,Pierre Gasly,1,10,19,19,19,0,39,5490000,1
1960,98,30,Lance Stroll,2,18,20,20,20,0,38,5495000,1
