raceId,driverId,driverFullName,stop,lap,time,duration,milliseconds
12,10,Pierre Gasly,3,41,15:26:06,28.866,28866
12,31,Yuki Tsunoda,1,44,15:16:37,24.651,24651
12,31,Yuki Tsunoda,2,54,16:01:07,21.839,21839
12,24,Kimi Raikkonen,1,19,15:02:05,23.485,23485
12,24,Kimi Raikkonen,2,37,16:19:20,27.319,27319
12,11,Antonio Giovinazzi,1,37,16:51:16,27.871,27871
12,11,Antonio Giovinazzi,2,50,14:13:11,26.092,26092
12,26,George Russell,1,46,16:06:27,24.748,24748
12,15,Nicholas Latifi,1,8,14:10:41,22.411,22411
12,15,Nicholas Latifi,2,33,15:44:25,28.317,28317
12,29,Mick Schumacher,1,39,16:52:39,25.461,25461
12,29,Mick Schumacher,2,46,16:43:44,26.410,26410
12,29,Mick Schumacher,3,54,15:51:19,31.560,31560
12,19,Nikita Mazepin,1,16,14:07:52,20.727,20727
13,32,Max Verstappen,1,20,14:30:41,20.939,20939
13,22,Sergio Perez,1,23,16:54:50,27.639,27639
13,13,Lewis Hamilton,1,13,14:30:27,28.092,28092
13,13,Lewis Hamilton,2,27,14:10:57,20.857,20857
13,6,Valtteri Bottas,1,52,15:30:01,27.795,27795
13,17,Charles Leclerc,1,20,16:53:53,25.330,25330
13,17,Charles Leclerc,2,23,14:21:00,26.918,26918
13,17,Charles Leclerc,3,45,16:54:45,22.182,22182
13,27,Carlos Sainz,1,34,16:46:35,29.980,29980
13,27,Carlos Sainz,2,39,14:31:25,25.264,25264
13,20,Lando Norris,1,45,16:57:52,30.518,30518
13,20,Lando Norris,2,54,14:45:03,28.493,28493
13,25,Daniel Ricciardo,1,35,16:04:17,25.674,25674
13,25,Daniel Ricciardo,2,44,15:56:30,31.121,31121
13,2,Fernando Alonso,1,47,15:28:44,31.087,31087
13,21,Esteban Ocon,1,18,15:22:28,23.649,23649
13,21,Esteban Ocon,2,26,16:14:37,24.302,24302
13,33,Sebastian Vettel,1,29,15:08:56,31.263,31263
13,33,Sebastian Vettel,2,46,16:45:24,25.306,25306
13,33,Sebastian Vettel,3,53,16:41:47,27.329,27329
13,30,Lance Stroll,1,18,14:18:44,30.688,30688
13,30,Lance Stroll,2,38,16:30:08,21.912,21912
13,10,Pierre Gasly,1,18,15:06:50,30.424,30424
13,31,Yuki Tsunoda,1,27,14:35:03,24.345,24345
13,31,Yuki Tsunoda,2,39,15:56:16,20.797,20797
13,24,Kimi Raikkonen,1,18,14:51:04,28.748,28748
13,24,Kimi Raikkonen,2,19,15:07:39,26.033,26033
13,11,Antonio Giovinazzi,1,43,15:16:21,24.171,24171
13,26,George Russell,1,10,14:54:44,24.882,24882
13,26,George Russell,2,43,16:42:06,28.944,28944
13,15,Nicholas Latifi,1,36,14:50:39,22.317,22317
13,15,Nicholas Latifi,2,37,14:52:35,30.488,30488
13,29,Mick Schumacher,1,14,16:07:55,23.236,23236
13,19,Nikita Mazepin,1,31,16:18:45,23.072,23072
14,32,Max Verstappen,1,39,14:41:23,22.126,22126
14,32,Max Verstappen,2,40,14:07:54,25.982,25982
14,22,Sergio Perez,1,34,14:53:51,20.607,20607
14,13,Lewis Hamilton,1,26,14:17:23,23.305,23305
14,13,Lewis Hamilton,2,40,15:40:42,27.299,27299
14,6,Valtteri Bottas,1,41,14:08:51,27.409,27409
14,17,Charles Leclerc,1,34,16:23:01,28.956,28956
14,17,Charles Leclerc,2,37,14:49:00,27.751,27751
14,27,Carlos Sainz,1,12,15:20:25,21.889,21889
14,27,Carlos Sainz,2,41,15:03:25,23.192,23192
14,20,Lando Norris,1,49,16:03:40,22.973,22973
14,20,Lando Norris,2,50,16:18:26,31.319,31319
14,25,Daniel Ricciardo,1,51,15:46:47,29.570,29570
14,25,Daniel Ricciardo,2,52,15:00:52,25.639,25639
14,2,Fernando Alonso,1,41,16:25:28,22.906,22906
14,2,Fernando Alonso,2,47,14:56:34,31.049,31049
14,21,Esteban Ocon,1,47,16:22:56,27.744,27744
14,21,Esteban Ocon,2,49,15:49:12,31.129,31129
14,33,Sebastian Vettel,1,10,15:46:46,25.980,25980
14,33,Sebastian Vettel,2,13,16:34:18,22.564,22564
14,33,Sebastian Vettel,3,42,14:32:35,24.001,24001
14,30,Lance Stroll,1,29,14:01:56,23.121,23121
14,30,Lance Stroll,2,48,16:16:15,29.346,29346
14,10,Pierre Gasly,1,27,14:46:03,28.778,28778
14,10,Pierre Gasly,2,35,15:40:32,26.610,26610
14,10,Pierre Gasly,3,54,14:03:48,26.307,26307
14,31,Yuki Tsunoda,1,15,16:47:00,25.381,25381
14,31,Yuki Tsunoda,2,36,15:15:51,27.924,27924
14,24,Kimi Raikkonen,1,44,16:34:54,30.784,30784
14,24,Kimi Raikkonen,2,45,14:22:19,30.257,30257
14,11,Antonio Giovinazzi,1,44,14:45:24,31.517,31517
14,11,Antonio Giovinazzi,2,53,16:15:06,29.014,29014
14,26,George Russell,1,20,15:06:09,26.419,26419
14,26,George Russell,2,45,15:05:05,27.474,27474
14,15,Nicholas Latifi,1,16,14:28:04,28.302,28302
14,29,Mick Schumacher,1,33,16:33:49,30.137,30137
14,29,Mick Schumacher,2,41,15:37:31,26.968,26968
14,19,Nikita Mazepin,1,36,16:26:52,28.520,28520
14,19,Nikita Mazepin,2,52,14:32:08,23.168,23168
15,32,Max Verstappen,1,16,16:07:44,28.908,28908
15,32,Max Verstappen,2,37,15:30:02,23.983,23983
15,22,Sergio Perez,1,31,16:54:26,22.445,22445
15,22,Sergio Perez,2,43,14:23:36,22.307,22307
15,13,Lewis Hamilton,1,17,15:19:23,22.429,22429
15,13,Lewis Hamilton,2,41,15:31:01,25.468,25468
15,6,Valtteri Bottas,1,17,14:59:57,27.410,27410
15,6,Valtteri Bottas,2,45,15:13:11,25.499,25499
15,17,Charles Leclerc,1,8,15:04:55,29.470,29470
15,17,Charles Leclerc,2,15,15:30:36,21.232,21232
15,17,Charles Leclerc,3,39,16:28:57,25.574,25574
15,27,Carlos Sainz,1,32,14:48:08,30.423,30423
15,27,Carlos Sainz,2,38,16:29:48,28.770,28770
15,20,Lando Norris,1,17,14:51:39,25.828,25828
15,20,Lando Norris,2,36,16:26:24,31.387,31387
15,25,Daniel Ricciardo,1,33,16:02:42,26.054,26054
15,2,Fernando Alonso,1,13,16:01:36,23.213,23213
15,2,Fernando Alonso,2,25,16:19:35,30.823,30823
15,2,Fernando Alonso,3,49,14:41:35,31.070,31070
15,21,Esteban Ocon,1,47,16:48:03,29.377,29377
15,33,Sebastian Vettel,1,20,14:07:42,28.735,28735
15,33,Sebastian Vettel,2,38,14:01:17,29.213,29213
15,33,Sebastian Vettel,3,41,14:53:45,23.871,23871
15,30,Lance Stroll,1,13,16:20:25,29.241,29241
15,30,Lance Stroll,2,36,14:31:55,30.148,30148
15,30,Lance Stroll,3,45,15:27:11,20.881,20881
15,10,Pierre Gasly,1,28,15:05:07,26.758,26758
15,10,Pierre Gasly,2,41,16:10:18,22.127,22127
15,31,Yuki Tsunoda,1,24,14:19:26,21.968,21968
15,24,Kimi Raikkonen,1,11,14:01:45,25.829,25829
15,24,Kimi Raikkonen,2,47,15:24:06,21.458,21458
15,11,Antonio Giovinazzi,1,28,15:52:57,24.725,24725
15,11,Antonio Giovinazzi,2,34,14:12:15,22.481,22481
15,26,George Russell,1,23,16:48:32,28.576,28576
15,26,George Russell,2,45,14:17:03,26.808,26808
15,15,Nicholas Latifi,1,34,15:01:26,21.572,21572
15,15,Nicholas Latifi,2,43,14:58:56,30.879,30879
15,29,Mick Schumacher,1,43,16:06:15,30.103,30103
15,19,Nikita Mazepin,1,16,16:26:28,25.490,25490
15,19,Nikita Mazepin,2,49,16:32:13,21.874,21874
16,32,Max Verstappen,1,17,14:50:15,29.354,29354
16,32,Max Verstappen,2,31,15:58:35,29.306,29306
16,22,Sergio Perez,1,8,15:41:10,30.670,30670
16,22,Sergio Perez,2,37,14:59:58,20.508,20508
16,13,Lewis Hamilton,1,24,15:22:53,31.641,31641
16,13,Lewis Hamilton,2,46,14:37:53,30.858,30858
16,6,Valtteri Bottas,1,10,16:04:19,29.250,29250
16,6,Valtteri Bottas,2,18,15:44:07,21.969,21969
16,17,Charles Leclerc,1,25,14:39:32,27.577,27577
16,17,Charles Leclerc,2,43,16:21:40,25.715,25715
16,17,Charles Leclerc,3,54,16:28:17,24.782,24782
16,27,Carlos Sainz,1,28,14:29:38,26.097,26097
16,20,Lando Norris,1,16,14:38:30,31.091,31091
16,20,Lando Norris,2,52,14:43:11,20.570,20570
16,25,Daniel Ricciardo,1,52,15:34:05,28.511,28511
16,25,Daniel Ricciardo,2,53,16:04:34,31.134,31134
16,2,Fernando Alonso,1,50,16:07:22,27.793,27793
16,21,Esteban Ocon,1,30,14:53:49,26.836,26836
16,21,Esteban Ocon,2,32,14:07:29,31.920,31920
16,21,Esteban Ocon,3,46,14:28:00,26.569,26569
16,33,Sebastian Vettel,1,9,16:58:45,25.106,25106
16,30,Lance Stroll,1,13,15:51:45,30.743,30743
16,30,Lance Stroll,2,47,14:31:23,24.123,24123
16,10,Pierre Gasly,1,39,14:00:12,30.429,30429
16,31,Yuki Tsunoda,1,15,16:32:31,25.044,25044
16,31,Yuki Tsunoda,2,33,16:12:42,23.293,23293
16,31,Yuki Tsunoda,3,48,16:43:38,29.768,29768
16,24,Kimi Raikkonen,1,12,16:04:08,22.601,22601
16,24,Kimi Raikkonen,2,45,16:54:14,24.753,24753
16,11,Antonio Giovinazzi,1,20,14:44:43,31.608,31608
16,11,Antonio Giovinazzi,2,25,16:16:43,29.231,29231
16,11,Antonio Giovinazzi,3,54,15:00:27,29.676,29676
16,26,George Russell,1,11,15:54:26,25.792,25792
16,26,George Russell,2,49,14:43:33,24.989,24989
16,15,Nicholas Latifi,1,31,16:14:03,21.212,21212
16,15,Nicholas Latifi,2,41,15:34:28,25.053,25053
16,29,Mick Schumacher,1,20,14:56:36,25.983,25983
16,29,Mick Schumacher,2,33,16:14:44,20.915,20915
16,19,Nikita Mazepin,1,12,14:21:19,23.725,23725
16,19,Nikita Mazepin,2,23,16:40:06,21.529,21529
17,32,Max Verstappen,1,35,16:51:40,20.893,20893
17,22,Sergio Perez,1,14,14:21:53,28.259,28259
17,22,Sergio Perez,2,23,15:33:50,21.391,21391
17,22,Sergio Perez,3,24,14:49:38,24.378,24378
17,13,Lewis Hamilton,1,14,16:07:05,27.814,27814
17,13,Lewis Hamilton,2,48,14:24:20,21.494,21494
17,6,Valtteri Bottas,1,12,15:03:19,21.515,21515
17,6,Valtteri Bottas,2,16,16:27:04,30.506,30506
17,6,Valtteri Bottas,3,52,16:03:35,22.168,22168
17,17,Charles Leclerc,1,32,14:39:48,27.081,27081
17,27,Carlos Sainz,1,46,14:29:24,30.723,30723
17,27,Carlos Sainz,2,50,15:56:39,28.105,28105
17,20,Lando Norris,1,29,14:29:33,31.571,31571
17,20,Lando Norris,2,49,16:12:06,25.877,25877
17,25,Daniel Ricciardo,1,46,16:50:53,21.606,21606
17,2,Fernando Alonso,1,44,16:32:16,22.564,22564
17,21,Esteban Ocon,1,38,15:11:15,30.672,30672
17,21,Esteban Ocon,2,54,14:03:08,22.755,22755
17,33,Sebastian Vettel,1,35,15:19:37,31.177,31177
17,33,Sebastian Vettel,2,40,14:09:30,29.366,29366
17,30,Lance Stroll,1,26,14:33:37,26.542,26542
17,30,Lance Stroll,2,29,16:09:03,31.275,31275
17,10,Pierre Gasly,1,43,15:22:12,21.394,21394
17,31,Yuki Tsunoda,1,12,14:42:30,26.095,26095
17,31,Yuki Tsunoda,2,20,16:29:38,31.883,31883
17,31,Yuki Tsunoda,3,48,15:54:37,31.844,31844
17,24,Kimi Raikkonen,1,29,15:21:10,25.409,25409
17,24,Kimi Raikkonen,2,47,15:56:50,22.217,22217
17,11,Antonio Giovinazzi,1,8,14:44:14,30.965,30965
17,11,Antonio Giovinazzi,2,22,16:13:15,28.143,28143
17,11,Antonio Giovinazzi,3,39,16:49:52,28.376,28376
17,26,George Russell,1,21,14:52:00,27.058,27058
17,26,George Russell,2,32,14:04:22,26.444,26444
17,15,Nicholas Latifi,1,15,15:28:12,22.833,22833
17,29,Mick Schumacher,1,10,14:12:18,20.986,20986
17,29,Mick Schumacher,2,31,14:56:16,23.353,23353
17,19,Nikita Mazepin,1,29,14:12:01,24.529,24529
17,19,Nikita Mazepin,2,43,15:58:06,23.384,23384
18,32,Max Verstappen,1,51,15:41:50,22.748,22748
18,22,Sergio Perez,1,21,14:23:51,27.974,27974
18,22,Sergio Perez,2,27,16:10:33,26.600,26600
18,22,Sergio Perez,3,29,15:56:45,30.710,30710
18,13,Lewis Hamilton,1,17,14:12:34,22.642,22642
18,6,Valtteri Bottas,1,28,15:40:15,30.323,30323
18,6,Valtteri Bottas,2,31,16:37:12,21.256,21256
18,17,Charles Leclerc,1,17,14:40:50,24.549,24549
18,17,Charles Leclerc,2,26,14:54:32,25.088,25088
18,17,Charles Leclerc,3,28,15:13:46,30.069,30069
18,27,Carlos Sainz,1,38,16:04:10,31.370,31370
18,20,Lando Norris,1,40,15:33:29,26.631,26631
18,20,Lando Norris,2,49,15:45:23,23.432,23432
18,25,Daniel Ricciardo,1,38,15:17:37,28.606,28606
18,25,Daniel Ricciardo,2,53,16:58:50,27.069,27069
18,2,Fernando Alonso,1,10,14:28:55,24.096,24096
18,2,Fernando Alonso,2,21,15:13:19,24.340,24340
18,21,Esteban Ocon,1,32,15:16:35,23.075,23075
18,21,Esteban Ocon,2,44,14:48:05,21.888,21888
18,33,Sebastian Vettel,1,30,16:02:29,24.271,24271
18,33,Sebastian Vettel,2,41,16:21:27,28.892,28892
18,30,Lance Stroll,1,34,15:20:17,26.521,26521
18,30,Lance Stroll,2,35,14:11:28,26.764,26764
18,10,Pierre Gasly,1,49,15:57:05,21.743,21743
18,31,Yuki Tsunoda,1,40,14:50:17,31.045,31045
18,31,Yuki Tsunoda,2,42,14:07:04,24.231,24231
18,24,Kimi Raikkonen,1,20,14:43:21,25.968,25968
18,24,Kimi Raikkonen,2,42,15:47:52,24.596,24596
18,11,Antonio Giovinazzi,1,20,14:54:48,30.396,30396
18,11,Antonio Giovinazzi,2,25,15:00:49,29.398,29398
18,26,George Russell,1,30,16:48:41,27.147,27147
18,26,George Russell,2,33,15:41:32,20.694,20694
18,15,Nicholas Latifi,1,17,16:47:13,24.217,24217
18,15,Nicholas Latifi,2,22,14:33:37,28.273,28273
18,15,Nicholas Latifi,3,33,15:46:52,29.554,29554
18,29,Mick Schumacher,1,13,15:49:44,23.577,23577
18,29,Mick Schumacher,2,28,14:28:28,27.343,27343
18,19,Nikita Mazepin,1,9,14:19:47,29.961,29961
18,19,Nikita Mazepin,2,16,15:51:42,20.658,20658
18,19,Nikita Mazepin,3,31,15:14:26,26.310,26310
19,32,Max Verstappen,1,33,15:20:37,29.308,29308
19,32,Max Verstappen,2,52,16:50:02,20.880,20880
19,22,Sergio Perez,1,17,16:58:38,30.819,30819
19,22,Sergio Perez,2,29,15:24:13,29.902,29902
19,22,Sergio Perez,3,44,14:34:24,26.900,26900
19,13,Lewis Hamilton,1,14,16:28:40,25.887,25887
19,6,Valtteri Bottas,1,13,16:11:02,31.557,31557
19,6,Valtteri Bottas,2,14,16:31:01,31.788,31788
19,6,Valtteri Bottas,3,18,14:04:58,23.558,23558
19,17,Charles Leclerc,1,21,16:33:04,25.269,25269
19,17,Charles Leclerc,2,22,14:23:33,27.949,27949
19,17,Charles Leclerc,3,26,14:20:55,20.680,20680
19,27,Carlos Sainz,1,15,16:26:30,22.615,22615
19,27,Carlos Sainz,2,18,15:57:55,21.626,21626
19,27,Carlos Sainz,3,33,14:55:13,23.882,23882
19,20,Lando Norris,1,50,14:38:36,28.278,28278
19,20,Lando Norris,2,53,16:12:32,25.584,25584
19,25,Daniel Ricciardo,1,25,14:09:28,23.804,23804
19,25,Daniel Ricciardo,2,37,15:38:51,21.548,21548
19,2,Fernando Alonso,1,29,15:29:29,29.826,29826
19,21,Esteban Ocon,1,13,15:22:44,31.088,31088
19,21,Esteban Ocon,2,26,15:39:52,25.373,25373
19,33,Sebastian Vettel,1,19,16:46:27,23.442,23442
19,33,Sebastian Vettel,2,23,15:58:42,28.001,28001
19,33,Sebastian Vettel,3,34,16:36:06,23.505,23505
19,30,Lance Stroll,1,10,15:56:40,23.087,23087
19,30,Lance Stroll,2,23,15:42:58,29.310,29310
19,10,Pierre Gasly,1,54,15:26:48,24.059,24059
19,31,Yuki Tsunoda,1,12,16:49:49,22.223,22223
19,31,Yuki Tsunoda,2,31,15:28:10,25.841,25841
19,24,Kimi Raikkonen,1,10,14:04:40,28.072,28072
19,24,Kimi Raikkonen,2,40,16:47:29,31.878,31878
19,11,Antonio Giovinazzi,1,20,14:00:16,26.999,26999
19,11,Antonio Giovinazzi,2,33,16:58:08,22.378,22378
19,26,George Russell,1,37,14:05:35,28.058,28058
19,26,George Russell,2,39,14:45:28,31.264,31264
19,15,Nicholas Latifi,1,25,14:53:01,23.143,23143
19,29,Mick Schumacher,1,19,16:47:25,22.534,22534
19,29,Mick Schumacher,2,26,14:42:48,23.259,23259
19,19,Nikita Mazepin,1,25,15:22:11,23.014,23014
20,32,Max Verstappen,1,10,16:13:28,31.559,31559
20,22,Sergio Perez,1,41,16:45:42,31.002,31002
20,22,Sergio Perez,2,48,15:44:19,22.184,22184
20,13,Lewis Hamilton,1,8,15:49:12,21.297,21297
20,13,Lewis Hamilton,2,46,15:58:15,24.591,24591
20,6,Valtteri Bottas,1,9,14:00:21,27.408,27408
20,17,Charles Leclerc,1,12,14:51:53,24.113,24113
20,17,Charles Leclerc,2,50,14:46:10,31.380,31380
20,17,Charles Leclerc,3,51,15:32:06,21.221,21221
20,27,Carlos Sainz,1,28,16:13:59,23.605,23605
20,27,Carlos Sainz,2,43,15:27:07,29.375,29375
20,27,Carlos Sainz,3,48,14:06:22,24.307,24307
20,20,Lando Norris,1,8,15:00:24,31.215,31215
20,20,Lando Norris,2,33,15:14:04,23.985,23985
20,25,Daniel Ricciardo,1,25,15:02:04,30.722,30722
20,25,Daniel Ricciardo,2,49,15:19:49,24.080,24080
20,2,Fernando Alonso,1,14,16:10:16,29.284,29284
20,2,Fernando Alonso,2,53,16:20:40,22.052,22052
20,21,Esteban Ocon,1,51,15:11:40,22.677,22677
20,21,Esteban Ocon,2,52,15:54:42,31.766,31766
20,33,Sebastian Vettel,1,9,16:28:24,30.470,30470
20,33,Sebastian Vettel,2,29,16:47:14,28.872,28872
20,30,Lance Stroll,1,8,14:39:48,24.311,24311
20,30,Lance Stroll,2,53,15:15:47,22.532,22532
20,10,Pierre Gasly,1,23,14:08:23,21.800,21800
20,10,Pierre Gasly,2,47,15:12:09,28.671,28671
20,31,Yuki Tsunoda,1,10,16:38:28,24.400,24400
20,31,Yuki Tsunoda,2,49,14:17:20,25.885,25885
20,24,Kimi Raikkonen,1,10,16:52:18,27.297,27297
20,24,Kimi Raikkonen,2,41,14:54:46,20.888,20888
20,11,Antonio Giovinazzi,1,21,14:58:58,29.336,29336
20,11,Antonio Giovinazzi,2,23,14:51:43,31.395,31395
20,26,George Russell,1,22,16:20:11,26.750,26750
20,26,George Russell,2,46,16:00:04,27.747,27747
20,15,Nicholas Latifi,1,11,14:13:08,30.893,30893
20,15,Nicholas Latifi,2,12,14:37:35,22.003,22003
20,15,Nicholas Latifi,3,20,14:32:05,23.848,23848
20,29,Mick Schumacher,1,27,16:12:15,23.189,23189
20,29,Mick Schumacher,2,37,14:38:15,27.447,27447
20,19,Nikita Mazepin,1,36,14:17:55,30.913,30913
20,19,Nikita Mazepin,2,44,14:23:25,28.383,28383
21,32,Max Verstappen,1,36,16:39:47,27.425,27425
21,32,Max Verstappen,2,38,14:52:50,27.601,27601
21,22,Sergio Perez,1,32,15:38:34,21.863,21863
21,22,Sergio Perez,2,35,16:46:11,23.003,23003
21,13,Lewis Hamilton,1,27,15:24:35,27.931,27931
21,13,Lewis Hamilton,2,37,15:04:21,30.429,30429
21,6,Valtteri Bottas,1,38,14:58:12,23.706,23706
21,17,Charles Leclerc,1,40,15:25:59,26.631,26631
21,27,Carlos Sainz,1,31,15:19:41,26.792,26792
21,27,Carlos Sainz,2,33,14:26:56,30.138,30138
21,20,Lando Norris,1,15,16:10:12,26.804,26804
21,25,Daniel Ricciardo,1,24,16:45:31,26.211,26211
21,25,Daniel Ricciardo,2,54,16:23:44,30.903,30903
21,2,Fernando Alonso,1,32,16:15:15,27.447,27447
21,21,Esteban Ocon,1,31,14:44:42,31.582,31582
21,21,Esteban Ocon,2,48,14:16:38,31.073,31073
21,33,Sebastian Vettel,1,17,14:38:37,24.666,24666
21,33,Sebastian Vettel,2,51,14:00:07,31.356,31356
21,30,Lance Stroll,1,49,15:45:37,26.797,26797
21,30,Lance Stroll,2,53,16:58:12,21.816,21816
21,10,Pierre Gasly,1,18,15:32:34,31.835,31835
21,10,Pierre Gasly,2,24,15:37:19,31.288,31288
21,10,Pierre Gasly,3,35,16:55:05,27.243,27243
21,31,Yuki Tsunoda,1,44,14:17:47,26.142,26142
21,24,Kimi Raikkonen,1,33,15:00:10,31.952,31952
21,11,Antonio Giovinazzi,1,8,15:33:26,31.908,31908
21,11,Antonio Giovinazzi,2,12,15:46:27,31.223,31223
21,11,Antonio Giovinazzi,3,14,14:23:11,23.295,23295
21,26,George Russell,1,20,16:07:28,23.481,23481
21,26,George Russell,2,39,14:11:12,29.791,29791
21,15,Nicholas Latifi,1,19,15:57:55,23.643,23643
21,29,Mick Schumacher,1,47,16:10:05,22.289,22289
21,29,Mick Schumacher,2,48,14:24:07,25.302,25302
21,19,Nikita Mazepin,1,9,14:30:31,30.095,30095
21,19,Nikita Mazepin,2,29,14:00:03,31.523,31523
22,32,Max Verstappen,1,8,14:06:13,30.042,30042
22,32,Max Verstappen,2,50,14:24:38,29.057,29057
22,22,Sergio Perez,1,25,15:38:27,28.253,28253
22,22,Sergio Perez,2,39,15:43:56,26.014,26014
22,13,Lewis Hamilton,1,23,16:25:24,26.418,26418
22,13,Lewis Hamilton,2,28,14:22:55,30.507,30507
22,6,Valtteri Bottas,1,8,16:25:46,27.986,27986
22,6,Valtteri Bottas,2,14,14:38:07,22.775,22775
22,17,Charles Leclerc,1,23,15:39:43,26.536,26536
22,17,Charles Leclerc,2,25,15:32:26,31.295,31295
22,17,Charles Leclerc,3,52,14:00:40,31.317,31317
22,27,Carlos Sainz,1,9,14:51:47,26.401,26401
22,27,Carlos Sainz,2,28,16:28:14,25.833,25833
22,27,Carlos Sainz,3,48,15:25:47,30.441,30441
22,20,Lando Norris,1,13,15:42:54,27.510,27510
22,20,Lando Norris,2,30,14:46:24,31.960,31960
22,25,Daniel Ricciardo,1,20,16:56:36,22.845,22845
22,25,Daniel Ricciardo,2,53,14:08:31,28.767,28767
22,2,Fernando Alonso,1,27,15:10:57,29.490,29490
22,2,Fernando Alonso,2,51,14:30:42,27.811,27811
22,21,Esteban Ocon,1,21,16:44:05,23.292,23292
22,21,Esteban Ocon,2,23,15:45:01,22.228,22228
22,33,Sebastian Vettel,1,28,15:14:46,26.783,26783
22,30,Lance Stroll,1,38,16:08:59,22.516,22516
22,30,Lance Stroll,2,50,16:46:31,29.257,29257
22,10,Pierre Gasly,1,52,14:59:36,25.952,25952
22,31,Yuki Tsunoda,1,12,15:24:58,31.051,31051
22,31,Yuki Tsunoda,2,46,16:41:50,26.752,26752
22,24,Kimi Raikkonen,1,22,15:07:18,24.162,24162
22,24,Kimi Raikkonen,2,35,14:05:21,21.936,21936
22,11,Antonio Giovinazzi,1,15,15:08:54,29.885,29885
22,11,Antonio Giovinazzi,2,20,15:36:47,25.634,25634
22,26,George Russell,1,11,16:12:54,30.167,30167
22,15,Nicholas Latifi,1,28,16:59:50,26.480,26480
22,15,Nicholas Latifi,2,35,16:42:38,22.569,22569
22,29,Mick Schumacher,1,14,16:54:29,20.650,20650
22,29,Mick Schumacher,2,33,14:52:18,25.676,25676
22,19,Nikita Mazepin,1,37,16:18:09,22.915,22915
22,19,Nikita Mazepin,2,39,16:02:38,31.401,31401
22,19,Nikita Mazepin,3,51,15:32:44,25.745,25745
23,32,Max Verstappen,1,53,15:40:53,29.903,29903
23,22,Sergio Perez,1,26,14:51:21,26.671,26671
23,17,Charles Leclerc,1,53,16:59:51,23.950,23950
23,27,Carlos Sainz,1,11,15:46:25,23.433,23433
23,13,Lewis Hamilton,1,18,16:25:21,20.853,20853
23,13,Lewis Hamilton,2,50,16:30:22,27.421,27421
23,26,George Russell,1,12,16:18:18,29.148,29148
23,26,George Russell,2,33,14:44:54,31.909,31909
23,2,Fernando Alonso,1,14,16:55:51,25.798,25798
23,2,Fernando Alonso,2,16,16:19:29,21.386,21386
23,21,Esteban Ocon,1,16,16:30:18,27.739,27739
23,21,Esteban Ocon,2,44,14:13:51,22.872,22872
23,20,Lando Norris,1,8,16:54:36,26.434,26434
23,20,Lando Norris,2,49,16:50:54,22.170,22170
23,25,Daniel Ricciardo,1,35,14:59:03,31.632,31632
23,6,Valtteri Bottas,1,38,14:07:32,23.443,23443
23,34,Guanyu Zhou,1,35,16:46:25,22.934,22934
23,34,Guanyu Zhou,2,45,14:07:15,24.514,24514
23,33,Sebastian Vettel,1,27,14:41:47,30.267,30267
23,33,Sebastian Vettel,2,52,16:50:42,26.650,26650
23,30,Lance Stroll,1,37,15:40:41,26.760,26760
23,30,Lance Stroll,2,49,15:00:07,27.792,27792
23,10,Pierre Gasly,1,15,16:42:58,28.515,28515
23,31,Yuki Tsunoda,1,9,16:30:17,29.887,29887
23,31,Yuki Tsunoda,2,45,16:06:50,31.866,31866
23,1,Alexander Albon,1,32,16:27:19,31.061,31061
23,1,Alexander Albon,2,38,14:06:20,29.862,29862
23,15,Nicholas Latifi,1,42,15:52:44,23.529,23529
23,18,Kevin Magnussen,1,43,16:31:04,29.288,29288
23,29,Mick Schumacher,1,42,14:48:48,31.177,31177
23,29,Mick Schumacher,2,45,16:57:07,23.899,23899
24,32,Max Verstappen,1,46,14:00:35,31.890,31890
24,22,Sergio Perez,1,15,14:36:13,21.141,21141
24,22,Sergio Perez,2,28,14:05:35,31.192,31192
24,17,Charles Leclerc,1,10,16:19:23,22.543,22543
24,17,Charles Leclerc,2,13,14:27:42,29.419,29419
24,27,Carlos Sainz,1,27,16:57:50,21.256,21256
24,13,Lewis Hamilton,1,36,16:31:44,22.791,22791
24,13,Lewis Hamilton,2,42,16:58:22,25.627,25627
24,26,George Russell,1,21,14:42:52,31.771,31771
24,26,George Russell,2,40,14:02:12,21.232,21232
24,2,Fernando Alonso,1,21,16:35:13,22.698,22698
24,21,Esteban Ocon,1,16,15:04:35,30.695,30695
24,21,Esteban Ocon,2,25,15:24:41,24.677,24677
24,20,Lando Norris,1,13,16:27:44,24.664,24664
24,20,Lando Norris,2,33,16:13:04,22.846,22846
24,20,Lando Norris,3,37,16:17:40,30.814,30814
24,25,Daniel Ricciardo,1,20,16:42:41,26.597,26597
24,25,Daniel Ricciardo,2,53,16:10:26,28.879,28879
24,6,Valtteri Bottas,1,28,16:15:04,20.924,20924
24,6,Valtteri Bottas,2,32,14:34:07,24.925,24925
24,6,Valtteri Bottas,3,35,16:26:04,31.706,31706
24,34,Guanyu Zhou,1,13,15:09:55,25.964,25964
24,34,Guanyu Zhou,2,31,15:00:06,24.198,24198
24,33,Sebastian Vettel,1,22,14:11:33,22.220,22220
24,33,Sebastian Vettel,2,32,16:52:51,25.522,25522
24,30,Lance Stroll,1,30,16:55:18,31.976,31976
24,30,Lance Stroll,2,41,15:38:06,29.536,29536
24,10,Pierre Gasly,1,18,15:51:47,23.460,23460
24,10,Pierre Gasly,2,28,16:35:38,31.605,31605
24,10,Pierre Gasly,3,32,15:37:08,27.097,27097
